#URSI, topside IRI-corr, F2 storm model on
# Year, nday, UT, Lon, Lat, TEC(TECU), NmF2 (10^12 m-3)
2017 219  0.0 -165.0   70.0   7.01  0.237596
2017 219  0.0 -160.0   70.0   7.04  0.237964
2017 219  0.0 -155.0   70.0   7.05  0.237923
2017 219  0.0 -150.0   70.0   7.05  0.237496
2017 219  0.0 -145.0   70.0   7.05  0.236735
2017 219  0.0 -140.0   70.0   7.04  0.235653
2017 219  0.0 -135.0   70.0   6.87  0.234217
2017 219  0.0 -130.0   70.0   6.83  0.232442
2017 219  0.0 -125.0   70.0   6.78  0.230347
2017 219  0.0 -120.0   70.0   6.72  0.227949
2017 219  0.0 -115.0   70.0   6.65  0.225271
2017 219  0.0 -110.0   70.0   6.56  0.222337
2017 219  0.0 -105.0   70.0   6.46  0.219177
2017 219  0.0 -100.0   70.0   6.36  0.215823
2017 219  0.0  -95.0   70.0   6.24  0.212308
2017 219  0.0  -90.0   70.0   6.12  0.208660
2017 219  0.0  -85.0   70.0   5.99  0.204890
2017 219  0.0  -80.0   70.0   5.85  0.200999
2017 219  0.0  -75.0   70.0   5.70  0.196974
2017 219  0.0  -70.0   70.0   5.55  0.192799
2017 219  0.0  -65.0   70.0   5.40  0.188462
2017 219  0.0  -60.0   70.0   5.23  0.183955
2017 219  0.0  -55.0   70.0   5.07  0.179282
2017 219  0.0  -50.0   70.0   4.90  0.174458
2017 219  0.0  -45.0   70.0   4.74  0.169512
2017 219  0.0  -40.0   70.0   4.57  0.164482
2017 219  0.0  -35.0   70.0   4.41  0.159419
2017 219  0.0  -30.0   70.0   4.26  0.154382
2017 219  0.0  -25.0   70.0   4.11  0.149436
2017 219  0.0  -20.0   70.0   3.97  0.144647
2017 219  0.0  -15.0   70.0   3.85  0.140084
2017 219  0.0  -10.0   70.0   3.73  0.135827
2017 219  0.0   -5.0   70.0   3.63  0.131952
2017 219  0.0    0.0   70.0   3.54  0.128484
2017 219  0.0    5.0   70.0   3.46  0.125459
2017 219  0.0   10.0   70.0   3.40  0.122934
2017 219  0.0   15.0   70.0   3.36  0.120945
2017 219  0.0   20.0   70.0   3.33  0.119516
2017 219  0.0   25.0   70.0   3.32  0.118670
2017 219  0.0   30.0   70.0   3.33  0.118431
2017 219  0.0   35.0   70.0   3.35  0.118814
2017 219  0.0   40.0   70.0   3.39  0.119822
2017 219  0.0   45.0   70.0   3.45  0.121463
2017 219  0.0   50.0   70.0   3.52  0.123736
2017 219  0.0   55.0   70.0   3.61  0.126626
2017 219  0.0   60.0   70.0   3.71  0.130105
2017 219  0.0   65.0   70.0   3.83  0.134131
2017 219  0.0   70.0   70.0   3.95  0.138646
2017 219  0.0   75.0   70.0   4.09  0.143572
2017 219  0.0   80.0   70.0   4.23  0.148815
2017 219  0.0   85.0   70.0   4.38  0.154274
2017 219  0.0   90.0   70.0   4.53  0.159845
2017 219  0.0   95.0   70.0   4.68  0.165432
2017 219  0.0  100.0   70.0   4.83  0.170954
2017 219  0.0  105.0   70.0   4.98  0.176359
2017 219  0.0  110.0   70.0   5.13  0.181615
2017 219  0.0  115.0   70.0   5.27  0.186709
2017 219  0.0  120.0   70.0   5.42  0.191638
2017 219  0.0  125.0   70.0   5.56  0.196400
2017 219  0.0  130.0   70.0   5.69  0.200987
2017 219  0.0  135.0   70.0   5.83  0.205398
2017 219  0.0  140.0   70.0   5.95  0.209619
2017 219  0.0  145.0   70.0   6.08  0.213636
2017 219  0.0  150.0   70.0   6.19  0.217419
2017 219  0.0  155.0   70.0   6.49  0.220959
2017 219  0.0  160.0   70.0   6.59  0.224234
2017 219  0.0  165.0   70.0   6.68  0.227204
2017 219  0.0  170.0   70.0   6.76  0.229850
2017 219  0.0  175.0   70.0   6.83  0.232158
2017 219  0.0  180.0   70.0   6.89  0.234109
2017 219  0.0 -175.0   67.5   7.07  0.242887
2017 219  0.0 -170.0   67.5   7.11  0.243835
2017 219  0.0 -165.0   67.5   7.14  0.244377
2017 219  0.0 -160.0   67.5   7.16  0.244513
2017 219  0.0 -155.0   67.5   7.17  0.244252
2017 219  0.0 -150.0   67.5   7.17  0.243627
2017 219  0.0 -145.0   67.5   7.16  0.242656
2017 219  0.0 -140.0   67.5   7.15  0.241341
2017 219  0.0 -135.0   67.5   7.13  0.239724
2017 219  0.0 -130.0   67.5   6.96  0.237914
2017 219  0.0 -125.0   67.5   6.91  0.235826
2017 219  0.0 -120.0   67.5   6.85  0.233478
2017 219  0.0 -115.0   67.5   6.78  0.230885
2017 219  0.0 -110.0   67.5   6.70  0.228067
2017 219  0.0 -105.0   67.5   6.61  0.225048
2017 219  0.0 -100.0   67.5   6.51  0.221853
2017 219  0.0  -95.0   67.5   6.39  0.218509
2017 219  0.0  -90.0   67.5   6.27  0.215034
2017 219  0.0  -85.0   67.5   6.14  0.211432
2017 219  0.0  -80.0   67.5   6.00  0.207690
2017 219  0.0  -75.0   67.5   5.85  0.203774
2017 219  0.0  -70.0   67.5   5.69  0.199649
2017 219  0.0  -65.0   67.5   5.53  0.195279
2017 219  0.0  -60.0   67.5   5.36  0.190641
2017 219  0.0  -55.0   67.5   5.18  0.185721
2017 219  0.0  -50.0   67.5   5.00  0.180527
2017 219  0.0  -45.0   67.5   4.82  0.175085
2017 219  0.0  -40.0   67.5   4.64  0.169439
2017 219  0.0  -35.0   67.5   4.46  0.163650
2017 219  0.0  -30.0   67.5   4.29  0.157790
2017 219  0.0  -25.0   67.5   4.12  0.151967
2017 219  0.0  -20.0   67.5   3.96  0.146277
2017 219  0.0  -15.0   67.5   3.82  0.140765
2017 219  0.0  -10.0   67.5   3.68  0.135522
2017 219  0.0   -5.0   67.5   3.55  0.130635
2017 219  0.0    0.0   67.5   3.44  0.126179
2017 219  0.0    5.0   67.5   3.34  0.122204
2017 219  0.0   10.0   67.5   3.26  0.118782
2017 219  0.0   15.0   67.5   3.19  0.115956
2017 219  0.0   20.0   67.5   3.15  0.113761
2017 219  0.0   25.0   67.5   3.12  0.112225
2017 219  0.0   30.0   67.5   3.11  0.111383
2017 219  0.0   35.0   67.5   3.12  0.111257
2017 219  0.0   40.0   67.5   3.15  0.111862
2017 219  0.0   45.0   67.5   3.20  0.113219
2017 219  0.0   50.0   67.5   3.27  0.115337
2017 219  0.0   55.0   67.5   3.36  0.118216
2017 219  0.0   60.0   67.5   3.47  0.121839
2017 219  0.0   65.0   67.5   3.60  0.126174
2017 219  0.0   70.0   67.5   3.74  0.131165
2017 219  0.0   75.0   67.5   3.89  0.136733
2017 219  0.0   80.0   67.5   4.05  0.142774
2017 219  0.0   85.0   67.5   4.22  0.149169
2017 219  0.0   90.0   67.5   4.40  0.155791
2017 219  0.0   95.0   67.5   4.58  0.162516
2017 219  0.0  100.0   67.5   4.76  0.169230
2017 219  0.0  105.0   67.5   4.94  0.175848
2017 219  0.0  110.0   67.5   5.11  0.182306
2017 219  0.0  115.0   67.5   5.28  0.188559
2017 219  0.0  120.0   67.5   5.45  0.194577
2017 219  0.0  125.0   67.5   5.61  0.200333
2017 219  0.0  130.0   67.5   5.77  0.205804
2017 219  0.0  135.0   67.5   5.92  0.210977
2017 219  0.0  140.0   67.5   6.06  0.215837
2017 219  0.0  145.0   67.5   6.20  0.220368
2017 219  0.0  150.0   67.5   6.51  0.224545
2017 219  0.0  155.0   67.5   6.62  0.228366
2017 219  0.0  160.0   67.5   6.72  0.231814
2017 219  0.0  165.0   67.5   6.81  0.234858
2017 219  0.0  170.0   67.5   6.89  0.237492
2017 219  0.0  175.0   67.5   6.96  0.239716
2017 219  0.0  180.0   67.5   7.02  0.241525
2017 219  0.0 -175.0   65.0   7.18  0.249980
2017 219  0.0 -170.0   65.0   7.21  0.250524
2017 219  0.0 -165.0   65.0   7.24  0.250672
2017 219  0.0 -160.0   65.0   7.25  0.250440
2017 219  0.0 -155.0   65.0   7.26  0.249851
2017 219  0.0 -150.0   65.0   7.26  0.248950
2017 219  0.0 -145.0   65.0   7.26  0.247761
2017 219  0.0 -140.0   65.0   7.24  0.246296
2017 219  0.0 -135.0   65.0   7.22  0.244587
2017 219  0.0 -130.0   65.0   7.05  0.242656
2017 219  0.0 -125.0   65.0   7.01  0.240522
2017 219  0.0 -120.0   65.0   6.96  0.238298
2017 219  0.0 -115.0   65.0   6.90  0.235916
2017 219  0.0 -110.0   65.0   6.83  0.233369
2017 219  0.0 -105.0   65.0   6.74  0.230673
2017 219  0.0 -100.0   65.0   6.65  0.227843
2017 219  0.0  -95.0   65.0   6.54  0.224893
2017 219  0.0  -90.0   65.0   6.43  0.221831
2017 219  0.0  -85.0   65.0   6.30  0.218643
2017 219  0.0  -80.0   65.0   6.17  0.215298
2017 219  0.0  -75.0   65.0   6.02  0.211736
2017 219  0.0  -70.0   65.0   5.86  0.207896
2017 219  0.0  -65.0   65.0   5.70  0.203715
2017 219  0.0  -60.0   65.0   5.52  0.199142
2017 219  0.0  -55.0   65.0   5.34  0.194149
2017 219  0.0  -50.0   65.0   5.15  0.188731
2017 219  0.0  -45.0   65.0   4.96  0.182912
2017 219  0.0  -40.0   65.0   4.76  0.176738
2017 219  0.0  -35.0   65.0   4.58  0.170356
2017 219  0.0  -30.0   65.0   4.39  0.163772
2017 219  0.0  -25.0   65.0   4.21  0.157092
2017 219  0.0  -20.0   65.0   4.03  0.150430
2017 219  0.0  -15.0   65.0   3.86  0.143890
2017 219  0.0  -10.0   65.0   3.70  0.137590
2017 219  0.0   -5.0   65.0   3.55  0.131644
2017 219  0.0    0.0   65.0   3.41  0.126145
2017 219  0.0    5.0   65.0   3.29  0.121165
2017 219  0.0   10.0   65.0   3.18  0.116787
2017 219  0.0   15.0   65.0   3.09  0.113067
2017 219  0.0   20.0   65.0   3.02  0.110048
2017 219  0.0   25.0   65.0   2.98  0.107764
2017 219  0.0   30.0   65.0   2.95  0.106258
2017 219  0.0   35.0   65.0   2.94  0.105559
2017 219  0.0   40.0   65.0   2.96  0.105695
2017 219  0.0   45.0   65.0   3.00  0.106698
2017 219  0.0   50.0   65.0   3.07  0.108594
2017 219  0.0   55.0   65.0   3.16  0.111399
2017 219  0.0   60.0   65.0   3.28  0.115113
2017 219  0.0   65.0   65.0   3.41  0.119721
2017 219  0.0   70.0   65.0   3.57  0.125177
2017 219  0.0   75.0   65.0   3.74  0.131404
2017 219  0.0   80.0   65.0   3.92  0.138293
2017 219  0.0   85.0   65.0   4.12  0.145708
2017 219  0.0   90.0   65.0   4.32  0.153491
2017 219  0.0   95.0   65.0   4.53  0.161485
2017 219  0.0  100.0   65.0   4.74  0.169531
2017 219  0.0  105.0   65.0   4.95  0.177494
2017 219  0.0  110.0   65.0   5.15  0.185263
2017 219  0.0  115.0   65.0   5.35  0.192750
2017 219  0.0  120.0   65.0   5.54  0.199884
2017 219  0.0  125.0   65.0   5.73  0.206615
2017 219  0.0  130.0   65.0   5.90  0.212899
2017 219  0.0  135.0   65.0   6.06  0.218715
2017 219  0.0  140.0   65.0   6.21  0.224050
2017 219  0.0  145.0   65.0   6.54  0.228893
2017 219  0.0  150.0   65.0   6.66  0.233232
2017 219  0.0  155.0   65.0   6.77  0.237080
2017 219  0.0  160.0   65.0   6.87  0.240442
2017 219  0.0  165.0   65.0   6.96  0.243302
2017 219  0.0  170.0   65.0   7.03  0.245672
2017 219  0.0  175.0   65.0   7.09  0.247573
2017 219  0.0  180.0   65.0   7.14  0.249016
2017 219  0.0 -175.0   62.5   7.28  0.256699
2017 219  0.0 -170.0   62.5   7.31  0.256712
2017 219  0.0 -165.0   62.5   7.32  0.256361
2017 219  0.0 -160.0   62.5   7.33  0.255676
2017 219  0.0 -155.0   62.5   7.33  0.254690
2017 219  0.0 -150.0   62.5   7.33  0.253462
2017 219  0.0 -145.0   62.5   7.32  0.252024
2017 219  0.0 -140.0   62.5   7.31  0.250393
2017 219  0.0 -135.0   62.5   7.29  0.248608
2017 219  0.0 -130.0   62.5   7.27  0.246695
2017 219  0.0 -125.0   62.5   7.09  0.244675
2017 219  0.0 -120.0   62.5   7.05  0.242567
2017 219  0.0 -115.0   62.5   6.99  0.240380
2017 219  0.0 -110.0   62.5   6.93  0.238196
2017 219  0.0 -105.0   62.5   6.86  0.235986
2017 219  0.0 -100.0   62.5   6.78  0.233713
2017 219  0.0  -95.0   62.5   6.69  0.231374
2017 219  0.0  -90.0   62.5   6.59  0.228958
2017 219  0.0  -85.0   62.5   6.47  0.226431
2017 219  0.0  -80.0   62.5   6.35  0.223729
2017 219  0.0  -75.0   62.5   6.21  0.220768
2017 219  0.0  -70.0   62.5   6.06  0.217450
2017 219  0.0  -65.0   62.5   5.90  0.213675
2017 219  0.0  -60.0   62.5   5.72  0.209365
2017 219  0.0  -55.0   62.5   5.54  0.204470
2017 219  0.0  -50.0   62.5   5.35  0.199004
2017 219  0.0  -45.0   62.5   5.16  0.193008
2017 219  0.0  -40.0   62.5   4.96  0.186474
2017 219  0.0  -35.0   62.5   4.76  0.179483
2017 219  0.0  -30.0   62.5   4.56  0.172141
2017 219  0.0  -25.0   62.5   4.36  0.164578
2017 219  0.0  -20.0   62.5   4.16  0.156933
2017 219  0.0  -15.0   62.5   3.97  0.149339
2017 219  0.0  -10.0   62.5   3.78  0.141944
2017 219  0.0   -5.0   62.5   3.61  0.134889
2017 219  0.0    0.0   62.5   3.44  0.128295
2017 219  0.0    5.0   62.5   3.30  0.122252
2017 219  0.0   10.0   62.5   3.16  0.116860
2017 219  0.0   15.0   62.5   3.05  0.112188
2017 219  0.0   20.0   62.5   2.96  0.108286
2017 219  0.0   25.0   62.5   2.89  0.105196
2017 219  0.0   30.0   62.5   2.84  0.102967
2017 219  0.0   35.0   62.5   2.82  0.101634
2017 219  0.0   40.0   62.5   2.82  0.101237
2017 219  0.0   45.0   62.5   2.85  0.101823
2017 219  0.0   50.0   62.5   2.91  0.103435
2017 219  0.0   55.0   62.5   3.00  0.106111
2017 219  0.0   60.0   62.5   3.12  0.109873
2017 219  0.0   65.0   62.5   3.27  0.114728
2017 219  0.0   70.0   62.5   3.44  0.120646
2017 219  0.0   75.0   62.5   3.63  0.127560
2017 219  0.0   80.0   62.5   3.84  0.135359
2017 219  0.0   85.0   62.5   4.07  0.143887
2017 219  0.0   90.0   62.5   4.30  0.152956
2017 219  0.0   95.0   62.5   4.54  0.162358
2017 219  0.0  100.0   62.5   4.78  0.171877
2017 219  0.0  105.0   62.5   5.02  0.181313
2017 219  0.0  110.0   62.5   5.26  0.190487
2017 219  0.0  115.0   62.5   5.48  0.199254
2017 219  0.0  120.0   62.5   5.69  0.207495
2017 219  0.0  125.0   62.5   5.89  0.215128
2017 219  0.0  130.0   62.5   6.08  0.222093
2017 219  0.0  135.0   62.5   6.25  0.228368
2017 219  0.0  140.0   62.5   6.40  0.233951
2017 219  0.0  145.0   62.5   6.71  0.238852
2017 219  0.0  150.0   62.5   6.83  0.243081
2017 219  0.0  155.0   62.5   6.94  0.246687
2017 219  0.0  160.0   62.5   7.03  0.249698
2017 219  0.0  165.0   62.5   7.10  0.252127
2017 219  0.0  170.0   62.5   7.16  0.254007
2017 219  0.0  175.0   62.5   7.21  0.255382
2017 219  0.0  180.0   62.5   7.25  0.256281
2017 219  0.0 -175.0   60.0   7.37  0.262973
2017 219  0.0 -170.0   60.0   7.38  0.262411
2017 219  0.0 -165.0   60.0   7.39  0.261529
2017 219  0.0 -160.0   60.0   7.39  0.260366
2017 219  0.0 -155.0   60.0   7.39  0.258967
2017 219  0.0 -150.0   60.0   7.38  0.257397
2017 219  0.0 -145.0   60.0   7.37  0.255700
2017 219  0.0 -140.0   60.0   7.36  0.253900
2017 219  0.0 -135.0   60.0   7.34  0.252042
2017 219  0.0 -130.0   60.0   7.32  0.250159
2017 219  0.0 -125.0   60.0   7.15  0.248279
2017 219  0.0 -120.0   60.0   7.11  0.246425
2017 219  0.0 -115.0   60.0   7.07  0.244612
2017 219  0.0 -110.0   60.0   7.02  0.242847
2017 219  0.0 -105.0   60.0   6.97  0.241156
2017 219  0.0 -100.0   60.0   6.90  0.239522
2017 219  0.0  -95.0   60.0   6.83  0.237973
2017 219  0.0  -90.0   60.0   6.74  0.236417
2017 219  0.0  -85.0   60.0   6.65  0.234777
2017 219  0.0  -80.0   60.0   6.54  0.232958
2017 219  0.0  -75.0   60.0   6.42  0.230832
2017 219  0.0  -70.0   60.0   6.28  0.228257
2017 219  0.0  -65.0   60.0   6.12  0.225110
2017 219  0.0  -60.0   60.0   5.96  0.221323
2017 219  0.0  -55.0   60.0   5.78  0.216754
2017 219  0.0  -50.0   60.0   5.60  0.211395
2017 219  0.0  -45.0   60.0   5.40  0.205241
2017 219  0.0  -40.0   60.0   5.20  0.198344
2017 219  0.0  -35.0   60.0   4.99  0.190800
2017 219  0.0  -30.0   60.0   4.78  0.182731
2017 219  0.0  -25.0   60.0   4.56  0.174298
2017 219  0.0  -20.0   60.0   4.34  0.165667
2017 219  0.0  -15.0   60.0   4.13  0.157003
2017 219  0.0  -10.0   60.0   3.92  0.148483
2017 219  0.0   -5.0   60.0   3.72  0.140281
2017 219  0.0    0.0   60.0   3.53  0.132544
2017 219  0.0    5.0   60.0   3.35  0.125384
2017 219  0.0   10.0   60.0   3.20  0.118921
2017 219  0.0   15.0   60.0   3.06  0.113239
2017 219  0.0   20.0   60.0   2.95  0.108396
2017 219  0.0   25.0   60.0   2.85  0.104441
2017 219  0.0   30.0   60.0   2.79  0.101425
2017 219  0.0   35.0   60.0   2.75  0.099396
2017 219  0.0   40.0   60.0   2.73  0.098403
2017 219  0.0   45.0   60.0   2.75  0.098510
2017 219  0.0   50.0   60.0   2.80  0.099779
2017 219  0.0   55.0   60.0   2.89  0.102275
2017 219  0.0   60.0   60.0   3.01  0.106047
2017 219  0.0   65.0   60.0   3.16  0.111128
2017 219  0.0   70.0   60.0   3.35  0.117513
2017 219  0.0   75.0   60.0   3.57  0.125151
2017 219  0.0   80.0   60.0   3.80  0.133929
2017 219  0.0   85.0   60.0   4.06  0.143676
2017 219  0.0   90.0   60.0   4.33  0.154161
2017 219  0.0   95.0   60.0   4.60  0.165118
2017 219  0.0  100.0   60.0   4.88  0.176252
2017 219  0.0  105.0   60.0   5.15  0.187274
2017 219  0.0  110.0   60.0   5.41  0.197923
2017 219  0.0  115.0   60.0   5.66  0.207978
2017 219  0.0  120.0   60.0   5.89  0.217262
2017 219  0.0  125.0   60.0   6.10  0.225659
2017 219  0.0  130.0   60.0   6.29  0.233103
2017 219  0.0  135.0   60.0   6.46  0.239585
2017 219  0.0  140.0   60.0   6.78  0.245129
2017 219  0.0  145.0   60.0   6.91  0.249790
2017 219  0.0  150.0   60.0   7.02  0.253621
2017 219  0.0  155.0   60.0   7.11  0.256716
2017 219  0.0  160.0   60.0   7.18  0.259145
2017 219  0.0  165.0   60.0   7.24  0.260945
2017 219  0.0  170.0   60.0   7.29  0.262177
2017 219  0.0  175.0   60.0   7.33  0.262902
2017 219  0.0  180.0   60.0   7.35  0.263167
2017 219  0.0 -175.0   57.5   7.46  0.268903
2017 219  0.0 -170.0   57.5   7.46  0.267825
2017 219  0.0 -165.0   57.5   7.45  0.266473
2017 219  0.0 -160.0   57.5   7.45  0.264888
2017 219  0.0 -155.0   57.5   7.44  0.263120
2017 219  0.0 -150.0   57.5   7.43  0.261239
2017 219  0.0 -145.0   57.5   7.42  0.259296
2017 219  0.0 -140.0   57.5   7.40  0.257326
2017 219  0.0 -135.0   57.5   7.39  0.255384
2017 219  0.0 -130.0   57.5   7.37  0.253515
2017 219  0.0 -125.0   57.5   7.20  0.251759
2017 219  0.0 -120.0   57.5   7.17  0.250155
2017 219  0.0 -115.0   57.5   7.14  0.248730
2017 219  0.0 -110.0   57.5   7.11  0.247499
2017 219  0.0 -105.0   57.5   7.07  0.246492
2017 219  0.0 -100.0   57.5   7.02  0.245682
2017 219  0.0  -95.0   57.5   6.97  0.245010
2017 219  0.0  -90.0   57.5   6.90  0.244412
2017 219  0.0  -85.0   57.5   6.83  0.243871
2017 219  0.0  -80.0   57.5   6.74  0.243154
2017 219  0.0  -75.0   57.5   6.64  0.242080
2017 219  0.0  -70.0   57.5   6.52  0.240483
2017 219  0.0  -65.0   57.5   6.38  0.238192
2017 219  0.0  -60.0   57.5   6.23  0.235002
2017 219  0.0  -55.0   57.5   6.07  0.230811
2017 219  0.0  -50.0   57.5   5.89  0.225596
2017 219  0.0  -45.0   57.5   5.70  0.219355
2017 219  0.0  -40.0   57.5   5.50  0.212151
2017 219  0.0  -35.0   57.5   5.29  0.204098
2017 219  0.0  -30.0   57.5   5.06  0.195345
2017 219  0.0  -25.0   57.5   4.83  0.186071
2017 219  0.0  -20.0   57.5   4.59  0.176473
2017 219  0.0  -15.0   57.5   4.35  0.166738
2017 219  0.0  -10.0   57.5   4.12  0.157080
2017 219  0.0   -5.0   57.5   3.89  0.147706
2017 219  0.0    0.0   57.5   3.67  0.138793
2017 219  0.0    5.0   57.5   3.47  0.130475
2017 219  0.0   10.0   57.5   3.29  0.122899
2017 219  0.0   15.0   57.5   3.12  0.116159
2017 219  0.0   20.0   57.5   2.98  0.110319
2017 219  0.0   25.0   57.5   2.87  0.105438
2017 219  0.0   30.0   57.5   2.78  0.101572
2017 219  0.0   35.0   57.5   2.72  0.098779
2017 219  0.0   40.0   57.5   2.69  0.097119
2017 219  0.0   45.0   57.5   2.69  0.096677
2017 219  0.0   50.0   57.5   2.73  0.097541
2017 219  0.0   55.0   57.5   2.81  0.099801
2017 219  0.0   60.0   57.5   2.93  0.103543
2017 219  0.0   65.0   57.5   3.09  0.108830
2017 219  0.0   70.0   57.5   3.30  0.115689
2017 219  0.0   75.0   57.5   3.54  0.124088
2017 219  0.0   80.0   57.5   3.81  0.133921
2017 219  0.0   85.0   57.5   4.10  0.144994
2017 219  0.0   90.0   57.5   4.40  0.157031
2017 219  0.0   95.0   57.5   4.72  0.169687
2017 219  0.0  100.0   57.5   5.03  0.182569
2017 219  0.0  105.0   57.5   5.34  0.195274
2017 219  0.0  110.0   57.5   5.63  0.207434
2017 219  0.0  115.0   57.5   5.90  0.218734
2017 219  0.0  120.0   57.5   6.14  0.228934
2017 219  0.0  125.0   57.5   6.36  0.237887
2017 219  0.0  130.0   57.5   6.55  0.245535
2017 219  0.0  135.0   57.5   6.71  0.251900
2017 219  0.0  140.0   57.5   7.00  0.257069
2017 219  0.0  145.0   57.5   7.11  0.261163
2017 219  0.0  150.0   57.5   7.20  0.264307
2017 219  0.0  155.0   57.5   7.28  0.266656
2017 219  0.0  160.0   57.5   7.34  0.268328
2017 219  0.0  165.0   57.5   7.38  0.269391
2017 219  0.0  170.0   57.5   7.41  0.269924
2017 219  0.0  175.0   57.5   7.44  0.269998
2017 219  0.0  180.0   57.5   7.45  0.269657
2017 219  0.0 -175.0   55.0   7.55  0.274767
2017 219  0.0 -170.0   55.0   7.55  0.273339
2017 219  0.0 -165.0   55.0   7.54  0.271667
2017 219  0.0 -160.0   55.0   7.53  0.269787
2017 219  0.0 -155.0   55.0   7.51  0.267748
2017 219  0.0 -150.0   55.0   7.50  0.265623
2017 219  0.0 -145.0   55.0   7.48  0.263469
2017 219  0.0 -140.0   55.0   7.46  0.261332
2017 219  0.0 -135.0   55.0   7.44  0.259280
2017 219  0.0 -130.0   55.0   7.43  0.257379
2017 219  0.0 -125.0   55.0   7.25  0.255694
2017 219  0.0 -120.0   55.0   7.23  0.254287
2017 219  0.0 -115.0   55.0   7.21  0.253207
2017 219  0.0 -110.0   55.0   7.19  0.252493
2017 219  0.0 -105.0   55.0   7.17  0.252178
2017 219  0.0 -100.0   55.0   7.14  0.252238
2017 219  0.0  -95.0   55.0   7.11  0.252598
2017 219  0.0  -90.0   55.0   7.07  0.253157
2017 219  0.0  -85.0   55.0   7.02  0.253854
2017 219  0.0  -80.0   55.0   6.96  0.254393
2017 219  0.0  -75.0   55.0   6.88  0.254525
2017 219  0.0  -70.0   55.0   6.78  0.254020
2017 219  0.0  -65.0   55.0   6.66  0.252646
2017 219  0.0  -60.0   55.0   6.53  0.250151
2017 219  0.0  -55.0   55.0   6.38  0.246408
2017 219  0.0  -50.0   55.0   6.21  0.241394
2017 219  0.0  -45.0   55.0   6.03  0.235108
2017 219  0.0  -40.0   55.0   5.83  0.227633
2017 219  0.0  -35.0   55.0   5.61  0.219105
2017 219  0.0  -30.0   55.0   5.37  0.209694
2017 219  0.0  -25.0   55.0   5.13  0.199610
2017 219  0.0  -20.0   55.0   4.87  0.189074
2017 219  0.0  -15.0   55.0   4.62  0.178300
2017 219  0.0  -10.0   55.0   4.36  0.167526
2017 219  0.0   -5.0   55.0   4.10  0.156994
2017 219  0.0    0.0   55.0   3.86  0.146909
2017 219  0.0    5.0   55.0   3.63  0.137426
2017 219  0.0   10.0   55.0   3.42  0.128715
2017 219  0.0   15.0   55.0   3.24  0.120882
2017 219  0.0   20.0   55.0   3.07  0.114003
2017 219  0.0   25.0   55.0   2.93  0.108137
2017 219  0.0   30.0   55.0   2.82  0.103351
2017 219  0.0   35.0   55.0   2.73  0.099716
2017 219  0.0   40.0   55.0   2.68  0.097312
2017 219  0.0   45.0   55.0   2.67  0.096244
2017 219  0.0   50.0   55.0   2.70  0.096631
2017 219  0.0   55.0   55.0   2.77  0.098597
2017 219  0.0   60.0   55.0   2.89  0.102264
2017 219  0.0   65.0   55.0   3.06  0.107733
2017 219  0.0   70.0   55.0   3.28  0.115067
2017 219  0.0   75.0   55.0   3.55  0.124261
2017 219  0.0   80.0   55.0   3.85  0.135216
2017 219  0.0   85.0   55.0   4.18  0.147718
2017 219  0.0   90.0   55.0   4.53  0.161428
2017 219  0.0   95.0   55.0   4.88  0.175908
2017 219  0.0  100.0   55.0   5.24  0.190638
2017 219  0.0  105.0   55.0   5.58  0.205081
2017 219  0.0  110.0   55.0   5.89  0.218724
2017 219  0.0  115.0   55.0   6.18  0.231144
2017 219  0.0  120.0   55.0   6.43  0.242036
2017 219  0.0  125.0   55.0   6.65  0.251230
2017 219  0.0  130.0   55.0   6.82  0.258703
2017 219  0.0  135.0   55.0   7.11  0.264548
2017 219  0.0  140.0   55.0   7.23  0.268947
