vTEC sTEC IonoDelay  
27.551250 72.947427 11.844652 
25.781972 69.967898 11.360859 
23.102390 62.630556 10.169477 
21.115703 55.684920 9.041697 
21.707140 53.383550 8.668018 
25.136649 54.691643 8.880416 
30.878370 57.110763 9.273214 
37.937354 58.936991 9.569744 
45.052509 59.589058 9.675621 
51.137593 59.344813 9.635963 
55.568650 58.877616 9.560103 
58.097723 58.808491 9.548879 
58.583269 59.430913 9.649943 
56.890354 60.670784 9.851264 
54.835266 68.205820 11.074746 
50.482687 71.433006 11.598752 
45.461824 75.073319 12.189839 
40.384726 78.817164 12.797736 
35.825567 81.860351 13.291866 
32.200639 82.960386 13.470481 
29.663348 81.529537 13.238150 
21.473813 58.759394 9.540907 
24.135493 61.527591 9.990385 
28.485177 64.057514 10.401175 
34.122546 65.384990 10.616721 
40.358685 65.466785 10.630002 
46.411336 64.658889 10.498822 
51.654329 63.467004 10.305293 
55.727995 62.415984 10.134636 
58.481419 61.934468 10.056451 
59.835928 62.274509 10.111664 
59.700365 63.496464 10.310076 
58.008479 65.519163 10.638507 
58.308953 78.905111 12.812016 
55.165807 84.131882 13.660700 
51.187087 89.793720 14.580026 
46.613189 95.045121 15.432709 
41.809957 98.351625 15.969594 
37.278426 97.898763 15.896062 
33.551726 93.227851 15.137634 
25.574976 70.025158 11.370156 
29.220347 73.980628 12.012416 
33.813210 75.489768 12.257458 
38.964932 74.985216 12.175533 
44.184322 73.327188 11.906315 
49.043453 71.254210 11.569721 
53.255664 69.299506 11.252330 
56.676111 67.845254 11.016200 
59.253345 67.161324 10.905149 
60.965778 67.421849 10.947451 
61.777698 68.719419 11.158140 
61.633323 71.084355 11.542141 
60.481556 74.501306 12.096959 
66.328116 100.144791 16.260755 
63.796332 108.496035 17.616767 
59.938328 116.757109 18.958137 
54.843602 122.925981 19.959792 
48.867200 123.920870 20.121335 
42.755715 117.366220 19.057040 
31.408051 85.535013 13.888529 
35.790582 89.326008 14.504083 
40.747113 89.514491 14.534687 
45.780740 87.367800 14.186124 
50.511728 84.316992 13.690756 
54.730312 81.356031 13.209978 
58.361267 79.077357 12.839984 
61.408622 77.832856 12.637911 
63.900523 77.844504 12.639803 
65.843423 79.262082 12.869978 
67.192284 82.188587 13.345162 
67.838717 86.680978 14.074603 
67.616568 92.721338 15.055391 
80.037626 138.089589 22.421945 
77.279315 149.056351 24.202645 
72.768599 158.482651 25.733216 
66.549252 162.949769 26.458553 
58.949363 158.054833 25.663750 
35.979526 100.290413 16.284400 
40.848950 108.210335 17.570377 
46.305652 111.346267 18.079566 
51.747878 110.451939 17.934352 
56.803074 107.468344 17.449898 
61.337698 104.064459 16.897201 
65.364311 101.287301 16.446267 
68.957650 99.728115 16.193098 
72.193340 99.722559 16.192196 
75.102768 101.474140 16.476604 
77.640650 105.111420 17.067199 
79.666551 110.699704 17.974582 
80.945462 118.217183 19.195213 
81.174403 127.493572 20.701443 
95.820941 192.494851 31.255860 
91.991405 203.874897 33.103666 
86.323814 211.101321 34.277038 
78.808860 209.279533 33.981230 
69.663515 193.907138 31.485177 
47.288715 130.944100 21.261714 
54.002129 141.555762 22.984756 
60.700358 145.887501 23.688111 
66.905820 145.584000 23.638830 
72.470407 143.126212 23.239753 
77.430144 140.430545 22.802051 
81.886524 138.667443 22.515772 
85.932950 138.488628 22.486737 
89.608501 140.244537 22.771849 
92.869420 144.113129 23.400001 
95.577308 150.157382 24.381422 
97.506941 158.334021 25.709082 
98.376251 168.461159 27.353451 
97.895365 180.128527 29.247910 
107.745198 253.014070 41.082514 
103.136922 260.715597 42.333030 
96.874278 260.511775 42.299934 
88.767128 247.406189 40.171948 
62.328296 172.942612 28.081115 
70.452324 187.424201 30.432526 
77.958230 194.268043 31.543778 
84.632209 195.759245 31.785908 
90.497359 194.721157 31.617351 
95.652642 193.283066 31.383845 
100.188789 192.755797 31.298231 
104.149027 193.865130 31.478356 
107.511500 196.976974 31.983633 
110.186644 202.237404 32.837782 
112.029000 209.638068 34.039446 
112.862410 219.020618 35.562914 
112.513357 230.011576 37.347543 
110.840877 241.846339 39.269182 
113.767919 303.195531 49.230600 
108.554189 300.534789 48.798569 
80.606808 224.668153 36.479918 
89.545326 241.980015 39.290887 
97.075280 249.716170 40.547026 
103.336476 251.838670 40.891661 
108.530493 251.998549 40.917621 
112.791130 252.585572 41.012938 
116.162097 254.907642 41.389978 
118.609603 259.562621 42.145818 
120.048178 266.679947 43.301476 
120.373513 275.978638 44.811327 
119.492103 286.620262 46.539233 
117.326836 296.811593 48.194025 
102.039958 284.175569 46.142283 
108.664822 295.920556 48.049345 
113.647483 301.035070 48.879801 
117.372169 304.126237 49.381722 
120.017550 307.961602 50.004479 
121.621431 313.648374 50.927854 
122.150329 320.907639 52.106559 
121.535808 327.981575 53.255171 
119.639770 331.227718 53.782255 
33.028713 57.656970 9.361903 
38.859471 58.343314 9.473347 
30.497385 50.999669 8.280941 
27.598939 57.023041 9.258971 
39.117192 72.628057 11.792795 
43.705140 57.858572 9.394638 
35.533311 47.952913 7.786232 
29.858075 48.778797 7.920333 
27.818650 58.539255 9.505162 
26.847564 65.430129 10.624050 
35.132970 84.261780 13.681791 
45.369443 91.098062 14.791815 
47.916069 74.595009 12.112174 
47.414275 56.835219 9.228474 
40.064341 47.432904 7.701797 
33.371729 44.056369 7.153540 
29.482755 48.003952 7.794519 
27.765865 58.235740 9.455880 
26.883755 68.367909 11.101065 
26.243553 71.826366 11.662623 
31.384992 86.286563 14.010560 
42.780079 111.395434 18.087549 
49.402004 108.608765 17.635071 
52.679940 90.174129 14.641794 
52.127141 71.275052 11.573105 
50.060351 55.798697 9.060171 
43.624526 47.345911 7.687672 
37.123611 42.860294 6.959331 
32.203140 43.005293 6.982875 
29.297166 48.502571 7.875481 
27.727502 58.751186 9.539574 
26.864158 69.429600 11.273454 
47.544056 130.617938 21.208754 
52.361842 126.538189 20.546316 
55.448160 106.488014 17.290720 
56.388767 85.102176 13.818249 
54.622382 68.178517 11.070313 
51.992281 55.324276 8.983138 
46.595152 47.925077 7.781712 
40.903437 43.522956 7.066929 
35.965126 42.317466 6.871190 
32.363060 44.821010 7.277697 
29.979095 51.471709 8.357587 
28.285716 61.548546 9.993788 
27.089518 71.194925 11.560094 
54.575949 143.444885 23.291497 
57.054874 124.166667 20.161246 
58.443172 100.356829 16.295184 
58.231015 80.656276 13.096357 
56.067401 65.975752 10.712644 
54.333619 56.652079 9.198737 
50.309565 50.504765 8.200582 
45.908656 46.841383 7.605750 
41.698799 45.634472 7.409781 
38.121072 47.156026 7.656839 
35.304353 51.851121 8.419193 
32.975677 59.845569 9.717272 
30.688638 69.625652 11.305288 
28.477242 76.410889 12.407023 
56.259989 155.985436 25.327737 
57.980310 142.350716 23.113834 
59.336789 117.925077 19.147783 
59.916002 95.417549 15.493181 
59.346021 78.200326 12.697578 
57.458440 65.639182 10.657995 
59.706096 62.605145 10.165351 
57.533272 57.999416 9.417507 
54.796981 55.354537 8.988052 
51.703102 54.547606 8.857028 
48.534201 55.714020 9.046422 
45.555560 59.227900 9.616979 
42.853162 65.535034 10.641084 
40.210994 74.591083 12.111537 
37.178114 84.396494 13.703665 
33.514317 89.179660 14.480320 
58.939637 155.002518 25.168138 
60.202061 134.061527 21.767898 
61.322756 111.492652 18.103335 
61.966275 93.107152 15.118036 
61.948753 79.414760 12.894769 
61.196133 69.537977 11.291052 
71.426065 77.297915 12.551052 
70.611017 73.351422 11.910250 
68.686021 71.085296 11.542294 
65.781147 70.395632 11.430311 
62.247188 71.480993 11.606544 
58.541563 74.833832 12.150952 
55.023912 81.136605 13.174349 
51.757036 90.874625 14.755535 
48.399085 103.079718 16.737306 
44.266285 112.365473 18.245057 
38.897074 108.434721 17.606811 
61.408442 160.244691 26.019323 
63.813259 141.234896 22.932656 
66.276977 120.880937 19.627734 
68.448861 104.294197 16.934504 
70.149160 92.025631 14.942427 
71.208883 83.309031 13.527091 
89.154018 102.212632 16.596515 
88.147860 96.985175 15.747720 
85.513984 93.196529 15.132549 
81.524937 90.837614 14.749526 
76.686011 90.164701 14.640263 
71.607195 91.687661 14.887550 
66.831754 96.132325 15.609241 
62.685007 104.302311 16.935822 
59.178124 116.542142 18.923233 
55.942169 130.948205 21.262380 
52.147689 139.733891 22.688934 
64.396693 179.475397 29.141860 
69.181116 177.094140 28.755209 
74.376942 162.758763 26.427539 
79.167954 145.487273 23.623125 
83.262671 130.297333 21.156697 
86.468429 118.303303 19.209197 
88.527524 109.150440 17.723024 
105.436281 131.477143 21.348265 
102.424015 122.608435 19.908232 
97.812571 115.503391 18.754568 
92.050340 110.186719 17.891287 
85.710000 106.871591 17.353002 
79.383328 105.948827 17.203170 
73.577026 107.979591 17.532910 
68.639194 113.660401 18.455318 
64.727943 123.626000 20.073456 
61.806330 137.669958 22.353808 
59.590031 152.558315 24.771267 
57.306471 159.212487 25.851721 
76.796285 213.370539 34.645497 
85.457035 218.813455 35.529276 
93.040912 207.282424 33.656954 
98.989562 189.098879 30.704448 
103.271874 171.037270 27.771740 
105.845120 155.356240 25.225573 
106.594762 142.280953 23.102507 
112.019769 156.025264 25.334204 
107.116842 143.334912 23.273641 
101.207831 133.209028 21.629476 
94.702865 125.530035 20.382619 
88.032045 120.317073 19.536178 
81.596553 117.725355 19.115354 
75.729834 118.048263 19.167785 
70.674803 121.700401 19.760792 
66.579377 129.106260 20.963299 
63.511166 140.295691 22.780155 
61.480145 153.840452 24.979451 
60.391349 165.184056 26.821339 
96.072027 267.516956 43.437383 
105.502117 275.328755 44.705804 
112.042442 260.742343 42.337372 
115.966726 236.783296 38.447083 
117.708967 212.158351 34.448671 
117.526055 190.180658 30.880099 
115.573028 171.530422 27.851814 
109.941212 175.568190 28.507437 
104.151021 159.405000 25.882980 
97.764167 147.256630 23.910419 
91.103673 138.691032 22.519602 
84.505049 133.517115 21.679501 
78.293374 131.783477 21.398006 
72.757584 133.738316 21.715418 
68.124566 139.658550 22.676701 
64.543420 149.308967 24.243662 
62.099524 160.713773 26.095489 
60.866936 168.951589 27.433083 
119.965145 316.336357 51.364309 
121.709678 288.446279 46.835728 
121.013049 254.067038 41.253487 
118.612079 222.532412 36.133132 
114.844232 196.385458 31.887587 
106.224472 198.988965 32.310325 
100.399141 179.857508 29.203904 
93.904081 166.063905 26.964203 
87.055255 156.952438 25.484751 
80.301160 152.324633 24.733323 
74.146424 152.334568 24.734937 
69.047000 157.071263 25.504045 
65.291290 165.376157 26.852531 
62.903939 172.781734 28.054993 
121.584021 329.976414 53.579078 
118.971588 295.222753 47.936041 
115.449248 257.064108 41.740128 
111.234164 224.468416 36.447486 
103.167872 229.267667 37.226752 
96.632452 205.788731 33.414420 
89.200868 188.577378 30.619770 
81.592714 177.540453 28.827678 
74.703727 172.809342 28.059476 
69.358394 174.160579 28.278879 
65.998969 179.032916 29.070013 
116.819463 323.477223 52.523788 
112.771355 292.849101 47.550625 
108.474507 258.945010 42.045535 
99.480621 257.151025 41.754241 
91.202598 228.548833 37.110033 
82.560361 206.888644 33.593015 
74.952074 193.738521 31.457798 
69.606443 188.667651 30.634428 
106.261460 288.033216 46.768658 
86.771671 240.483682 39.047924 
77.961090 216.602642 35.170301 
40.930273 113.641258 18.452209 
35.341952 92.621985 15.039258 
31.230257 85.918224 13.950752 
44.241765 116.661587 18.942627 
38.758468 89.696600 14.564257 
33.446398 76.143202 12.363558 
30.409706 77.706778 12.617440 
47.267002 114.698483 18.623873 
42.219839 86.169180 13.991501 
36.879514 69.542156 11.291730 
32.881591 64.783851 10.519113 
30.730000 70.528015 11.451806 
30.131922 82.035344 13.320280 
50.130181 139.769142 22.694658 
50.343198 111.142026 18.046403 
46.037878 83.930455 13.627993 
41.353625 67.331878 10.932842 
37.346071 59.733414 9.699061 
34.629022 59.935107 9.731810 
33.192843 67.881438 11.022075 
32.755781 82.532586 13.401018 
53.195115 142.505261 23.138928 
54.988468 110.825092 17.994941 
51.773683 85.838742 13.937847 
48.175496 70.188853 11.396736 
44.747067 61.730151 10.023276 
41.977392 59.155393 9.605206 
40.107388 62.265676 10.110230 
39.032776 71.716816 11.644835 
38.526085 88.013457 14.290960 
38.792628 106.001377 17.211703 
57.365892 143.760678 23.342773 
63.938511 119.070273 19.333732 
62.007064 95.916542 15.574204 
59.541001 80.558350 13.080456 
56.713583 70.968732 11.523367 
53.854449 65.930312 10.705266 
51.331389 65.029365 10.558977 
49.376161 68.470879 11.117784 
47.973496 76.973928 12.498445 
46.943353 91.546204 14.864581 
46.256472 111.710792 18.138755 
46.347296 128.709130 20.898817 
66.533014 181.596461 29.486262 
65.362641 150.906243 24.503016 
78.985633 138.174494 22.435731 
77.444294 112.778872 18.312181 
74.884578 95.140960 15.448271 
71.415388 83.138680 13.499431 
67.440534 75.541771 12.265902 
63.501627 71.849521 11.666383 
60.060595 72.068852 11.701996 
57.327597 76.615771 12.440290 
55.229377 86.314570 14.015108 
53.553752 102.232386 16.599723 
52.246067 123.919399 20.121096 
51.675607 142.566143 23.148814 
80.318757 211.527461 34.346232 
79.751450 173.153346 28.115333 
96.567338 161.668271 26.250473 
93.939037 132.214998 21.468073 
89.914052 110.681824 17.971679 
84.753205 95.032581 15.430673 
78.977739 83.980548 13.636127 
73.208929 76.831314 12.475289 
67.989478 73.286204 11.899660 
63.648365 73.342384 11.908782 
60.250823 77.281456 12.548379 
57.642944 85.710668 13.917051 
55.579503 99.511901 16.157991 
53.918401 118.949660 19.314147 
52.825123 139.540970 22.657609 
98.385519 246.567851 40.035825 
97.894061 201.016047 32.639468 
107.882871 176.256494 28.619198 
103.362369 143.517604 23.303305 
97.573858 119.035498 19.328085 
90.931775 100.836101 16.373004 
83.968727 87.530728 14.212579 
77.222221 78.226304 12.701796 
71.132987 72.377482 11.752109 
65.977483 69.697136 11.316895 
61.843375 70.122674 11.385990 
58.646455 73.823036 11.986827 
56.184126 81.228851 13.189327 
54.221916 93.009395 15.102163 
52.612045 109.608074 17.797331 
51.427747 128.990874 20.944564 
50.975116 142.054923 23.065806 
113.103453 310.351118 50.392471 
112.577418 269.810124 43.809730 
110.933958 219.140863 35.582438 
108.609441 176.645556 28.682371 
103.370702 144.522563 23.466482 
97.326653 120.275423 19.529415 
90.831274 102.088175 16.576307 
84.254918 88.590011 14.384577 
77.940305 78.832332 12.800199 
72.167382 72.186151 11.721042 
67.128980 68.263563 11.084122 
62.917096 66.871755 10.858131 
59.520823 67.993331 11.040244 
56.838816 71.788263 11.656436 
54.709529 78.608675 12.763883 
52.961574 88.977904 14.447560 
51.485605 103.311202 16.774893 
50.321380 120.637526 19.588210 
49.695122 135.500353 22.001524 
117.082744 313.558912 50.913328 
115.601273 268.194048 43.547324 
112.750938 218.335868 35.451729 
104.655905 172.866307 28.068725 
99.482701 140.375897 22.793178 
93.573139 116.279015 18.880508 
87.221008 98.478423 15.990183 
80.745613 85.434048 13.872135 
74.469358 76.127843 12.361064 
68.684280 69.928662 11.354488 
63.612407 66.487549 10.795746 
59.372091 65.676927 10.664123 
55.964211 67.568816 10.971314 
53.287149 72.444831 11.763044 
51.182207 80.810024 13.121321 
49.507780 93.268539 15.144241 
48.239033 109.679943 17.809001 
47.552549 126.301630 20.507905 
113.436246 309.480826 50.251159 
111.816474 266.659082 43.298088 
108.837379 215.674653 35.019621 
100.805110 172.470878 28.004519 
95.097046 137.373358 22.305648 
88.263294 111.602889 18.121234 
80.723014 92.748756 15.059843 
73.004425 79.103788 12.844276 
65.653139 69.598636 11.300901 
59.122498 63.605106 10.327717 
53.689264 60.807856 9.873520 
49.425495 61.156270 9.930093 
46.231976 64.878425 10.534469 
43.920439 72.510855 11.773765 
42.331872 84.716816 13.755677 
41.480848 100.911430 16.385236 
41.623647 115.106511 18.690126 
107.911295 271.411585 44.069763 
105.119417 218.827431 35.531546 
91.976902 166.148872 26.977999 
84.264671 127.157053 20.646802 
75.371318 99.126905 16.095478 
66.117003 79.280582 12.872982 
57.344911 65.577409 10.647964 
49.718121 56.700812 9.206650 
43.596075 51.848747 8.418808 
39.026648 50.627552 8.220519 
35.831990 53.043235 8.612760 
33.747731 59.518435 9.664154 
32.595621 70.588191 11.461577 
32.471142 84.798408 13.768925 
101.750704 270.272495 43.884807 
97.903942 217.484158 35.313435 
74.610639 144.831964 23.516720 
65.469417 105.286715 17.095662 
55.963517 78.328628 12.718411 
47.085424 60.583152 9.837035 
39.576321 49.469474 8.032480 
33.780999 43.347352 7.038416 
29.673618 41.307977 6.707277 
26.988676 43.054735 6.990903 
25.399122 48.807111 7.924930 
24.737115 58.663365 9.525314 
25.210306 69.537028 11.290897 
88.270858 244.339491 39.674001 
82.433050 197.414652 32.054700 
55.116852 116.646762 18.940220 
46.858959 81.880206 13.295089 
39.106089 59.683435 9.690945 
32.539018 46.390387 7.532521 
27.509457 39.252558 6.373534 
24.024718 36.757835 5.968460 
21.844523 38.325470 6.223000 
20.649430 43.923066 7.131896 
20.313144 52.652690 8.549346 
63.076863 162.851367 26.442575 
40.791730 94.877271 15.405455 
34.572287 66.809544 10.848029 
29.015062 49.578663 8.050209 
24.515063 40.274384 6.539450 
21.298339 36.701053 5.959240 
19.317051 37.930197 6.158819 
18.332606 43.462109 7.057049 
18.260675 50.424786 8.187596 
47.304131 129.510950 21.029010 
32.452437 82.633802 13.417453 
27.709376 60.018407 9.745336 
23.393743 46.055253 7.478104 
20.032440 39.804236 6.463111 
17.964419 39.896482 6.478089 
17.123121 44.766217 7.268800 
27.559393 75.143503 12.201234 
23.632558 57.965409 9.411985 
20.035701 46.628808 7.571234 
17.562284 42.975541 6.978044 
16.568789 45.079051 7.319596 
20.144151 54.244648 8.807836 
17.201391 46.952627 7.623813 
61.842664 171.948619 27.919718 
57.907848 159.402070 25.882504 
55.851964 154.823096 25.139005 
74.106164 205.981763 33.445763 
68.096006 180.523636 29.312065 
63.096543 158.891848 25.799658 
59.475128 146.103222 23.723138 
56.984947 141.735484 23.013937 
55.108413 143.318596 23.270991 
53.243697 146.093095 23.721493 
78.827277 209.047749 33.943595 
73.083288 176.541232 28.665432 
67.668127 149.981107 24.352799 
63.164809 132.602818 21.531044 
59.658886 123.589168 20.067476 
56.909817 121.411736 19.713921 
54.497960 124.454705 20.208015 
52.020140 130.362408 21.167263 
49.311560 134.504290 21.839791 
86.356914 235.856140 38.296539 
82.260576 204.112003 33.142166 
76.855467 169.129911 27.462038 
71.253857 140.818500 22.865045 
66.160987 120.894119 19.629874 
61.913392 108.352222 17.593415 
58.537926 101.829204 16.534257 
55.824288 100.198337 16.269449 
